run_id	created_at	event	branch	run_conclusion	job_name	job_conclusion	duration_s
30706578673	2026-08-01T15:44:22Z	pull_request	docs/legal-patent-kg-deepening-reconciliation	success	Coverage Regression	success	81
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	SAST	success	87
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Professional Desktop IPC Stdio	success	12
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	JSDoc Ratchet	success	283
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Test Unit	success	92
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Commitlint	success	70
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Fallow Advisory Envelopes	success	92
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Lint Policy	success	557
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Knip	success	72
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Codegen Drift	success	71
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Secret Scanning	success	37
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	PR Size Label	success	7
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Repo Sanity	success	98
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Coverage Regression	success	173
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Docgen	success	333
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Lint	success	315
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Test Integration	success	148
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Security	success	39
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Nix Shell	success	68
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Property Laws	success	64
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Check	success	369
30706428093	2026-08-01T15:40:19Z	pull_request	claude/vigilant-mclaren-c9b1de	success	Build	skipped	0
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Knip	success	67
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Fallow Advisory Envelopes	success	83
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Security	success	50
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Codegen Drift	success	80
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Lint	success	308
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Property Laws	success	65
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	PR Size Label	success	6
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Commitlint	success	67
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Nix Shell	success	69
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Coverage Regression	success	174
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	SAST	success	79
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Secret Scanning	success	39
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	JSDoc Ratchet	success	307
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Lint Policy	cancelled	375
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Check	cancelled	374
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Professional Desktop IPC Stdio	success	11
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Docgen	success	351
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Test Unit	success	88
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Repo Sanity	success	93
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Test Integration	success	153
30706200626	2026-08-01T15:34:11Z	pull_request	claude/vigilant-mclaren-c9b1de	cancelled	Build	skipped	0
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Check	failure	961
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Build	skipped	
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	PR Size Label	success	7
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Professional Desktop IPC Stdio	success	55
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Test Unit	success	691
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Lint	success	644
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Property Laws	success	601
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	SAST	success	91
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Codegen Drift	success	67
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Docgen	success	556
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Test Integration	success	314
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Coverage Regression	success	791
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Fallow Advisory Envelopes	success	86
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Commitlint	success	69
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Repo Sanity	success	97
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Knip	success	70
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Secret Scanning	success	34
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Security	success	41
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Lint Policy	success	592
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	JSDoc Ratchet	success	292
30705776545	2026-08-01T15:22:45Z	pull_request	codex/document-modeling-hardening	failure	Nix Shell	success	70
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Check	failure	1082
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Test Integration	failure	901
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Coverage Regression	failure	1323
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	SAST	success	81
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Lint Policy	success	657
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Build	skipped	
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Commitlint	success	72
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Fallow Advisory Envelopes	success	84
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Test Unit	success	640
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Codegen Drift	success	75
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Docgen	success	513
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Nix Shell	success	72
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Security	success	40
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Repo Sanity	success	93
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	PR Size Label	success	6
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Professional Desktop IPC Stdio	success	54
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Lint	success	681
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	JSDoc Ratchet	success	284
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Property Laws	success	533
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Knip	success	67
30705488834	2026-08-01T15:14:48Z	pull_request	feat/contradiction-source-highlight-pr	failure	Secret Scanning	success	33
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Property Laws	success	91
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Docgen	success	397
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Professional Desktop IPC Stdio	success	56
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Codegen Drift	success	76
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Fallow Advisory Envelopes	success	90
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Repo Sanity	success	94
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	PR Size Label	success	7
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Lint	success	599
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Test Unit	success	108
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Test Integration	success	163
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Commitlint	success	70
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Lint Policy	success	555
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	SAST	success	77
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Knip	success	69
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Coverage Regression	success	177
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Secret Scanning	success	50
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Security	success	44
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Nix Shell	success	68
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	JSDoc Ratchet	success	289
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Check	success	467
30704675918	2026-08-01T14:52:00Z	pull_request	feat/recorded-qa-followup	success	Build	skipped	0
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Knip	success	66
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	JSDoc Ratchet	success	289
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Fallow Advisory Envelopes	success	84
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Property Laws	success	64
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Test Unit	success	73
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Repo Sanity	success	92
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Lint Policy	success	566
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Test Integration	success	71
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Professional Desktop IPC Stdio	success	12
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Coverage Regression	success	76
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Check	success	330
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Lint	success	67
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Commitlint	success	69
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	PR Size Label	success	7
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Docgen	success	73
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Codegen Drift	success	80
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	SAST	success	72
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Security	success	50
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Secret Scanning	success	35
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Nix Shell	success	72
30703995550	2026-08-01T14:32:53Z	pull_request	docs/legal-patent-kg-deepening-research	success	Build	skipped	0
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Lint Policy	failure	562
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Fallow Advisory Envelopes	success	84
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Professional Desktop IPC Stdio	success	54
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Security	success	45
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Knip	success	66
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	PR Size Label	success	7
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Secret Scanning	success	33
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Lint	success	604
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Docgen	success	372
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Repo Sanity	success	92
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	JSDoc Ratchet	success	277
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Test Integration	success	162
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Build	skipped	
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Coverage Regression	success	162
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Codegen Drift	success	77
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	SAST	success	76
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Nix Shell	success	67
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Commitlint	success	67
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Property Laws	success	84
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Check	success	469
30703417294	2026-08-01T14:16:02Z	pull_request	feat/recorded-qa-followup	failure	Test Unit	success	113
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Knip	success	71
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Fallow Advisory Envelopes	success	82
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	PR Size Label	success	6
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Property Laws	success	523
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Professional Desktop IPC Stdio	success	55
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Lint	success	596
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	JSDoc Ratchet	success	294
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Commitlint	success	74
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Nix Shell	success	72
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	SAST	success	79
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Security	success	37
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Check	success	489
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Secret Scanning	success	37
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Coverage Regression	success	766
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Lint Policy	success	590
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Repo Sanity	success	86
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Test Unit	success	632
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Docgen	success	553
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Test Integration	success	291
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Codegen Drift	success	68
30703266770	2026-08-01T14:11:43Z	pull_request	feat/identity-iri-fold	success	Build	skipped	0
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Professional Desktop IPC Stdio	success	55
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Knip	success	73
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Fallow Advisory Envelopes	success	89
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Commitlint	success	71
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	PR Size Label	success	7
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Repo Sanity	success	100
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	JSDoc Ratchet	success	290
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	SAST	success	95
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Security	success	51
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Test Integration	success	283
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Property Laws	failure	563
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Nix Shell	success	72
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Test Unit	success	690
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Check	failure	1024
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Codegen Drift	success	80
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Lint Policy	success	578
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Secret Scanning	success	38
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Coverage Regression	success	816
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Lint	success	627
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Docgen	success	557
30703156130	2026-08-01T14:08:33Z	pull_request	codex/document-modeling-hardening	failure	Build	skipped	
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Commitlint	success	71
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	PR Size Label	success	8
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Fallow Advisory Envelopes	success	88
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Property Laws	success	67
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	SAST	success	78
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Secret Scanning	success	36
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Professional Desktop IPC Stdio	success	13
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	JSDoc Ratchet	success	294
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Lint Policy	success	610
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Security	success	49
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Nix Shell	success	70
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Knip	success	67
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Coverage Regression	success	73
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Repo Sanity	success	88
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Codegen Drift	success	67
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Docgen	success	79
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Lint	success	80
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Check	success	321
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Test Unit	success	73
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Test Integration	success	79
30703019769	2026-08-01T14:04:34Z	pull_request	docs/legal-patent-kg-deepening-research	success	Build	skipped	0
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Professional Desktop IPC Stdio	success	55
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Knip	success	68
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	PR Size Label	success	7
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Property Laws	success	536
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Fallow Advisory Envelopes	success	84
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Lint	success	608
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Docgen	success	518
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Coverage Regression	failure	787
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	JSDoc Ratchet	success	279
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Codegen Drift	success	75
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Secret Scanning	success	35
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Nix Shell	success	69
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Commitlint	success	71
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Lint Policy	success	546
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Test Unit	success	635
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Repo Sanity	success	95
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Security	success	39
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	SAST	success	82
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Check	success	476
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Test Integration	success	315
30702763368	2026-08-01T13:57:07Z	pull_request	feat/identity-iri-fold	failure	Build	skipped	0
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Knip	success	71
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Property Laws	success	86
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	PR Size Label	success	8
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Security	success	50
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	JSDoc Ratchet	success	288
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Professional Desktop IPC Stdio	success	56
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Nix Shell	success	68
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	SAST	success	83
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Commitlint	success	67
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Fallow Advisory Envelopes	success	84
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Docgen	success	373
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Secret Scanning	success	41
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Test Unit	success	112
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Check	success	553
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Coverage Regression	success	169
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Lint	success	612
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Lint Policy	success	552
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Codegen Drift	success	75
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Repo Sanity	success	96
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Test Integration	success	158
30702748966	2026-08-01T13:56:43Z	pull_request	feat/recorded-qa-followup	success	Build	skipped	
30702551874	2026-08-01T13:50:54Z	pull_request	feat/recorded-qa-followup	cancelled	Property Laws	success	89
30702551874	2026-08-01T13:50:54Z	pull_request	feat/recorded-qa-followup	cancelled	Fallow Advisory Envelopes	success	81
30702551874	2026-08-01T13:50:54Z	pull_request	feat/recorded-qa-followup	cancelled	Professional Desktop IPC Stdio	success	54
30702551874	2026-08-01T13:50:54Z	pull_request	feat/recorded-qa-followup	cancelled	PR Size Label	success	7
30702551874	2026-08-01T13:50:54Z	pull_request	feat/recorded-qa-followup	cancelled	Knip	success	63
30702551874	2026-08-01T13:50:54Z	pull_request	feat/recorded-qa-followup	cancelled	Secret Scanning	success	33
30702551874	2026-08-01T13:50:54Z	pull_request	feat/recorded-qa-followup	cancelled	Codegen Drift	success	79
